date,total_asset,cash,market_value,positions_count,benchmark
2023-10-19,9882539.43546,39539.43545999937,9843000.0,5,5464.027
2023-10-20,9854933.43546,39539.43545999937,9815394.0,5,5423.6748
2023-10-23,9673082.43546,39539.43545999937,9633543.0,5,5290.3343
2023-10-24,9836992.43546,39539.43545999937,9797453.0,5,5352.0123
2023-10-25,9992923.43546,39539.43545999937,9953384.0,5,5375.9983
2023-10-26,10104673.43546,39539.43545999937,10065134.0,5,5398.934
2023-10-27,10177153.43546,39539.43545999937,10137614.0,5,5492.0274
2023-10-30,10098528.43546,39539.43545999937,10058989.0,5,5546.3881
2023-10-31,10038365.43546,39539.43545999937,9998826.0,5,5528.2385
2023-11-01,10114639.43546,39539.43545999937,10075100.0,5,5509.9662
2023-11-02,10044031.43546,39539.43545999937,10004492.0,5,5459.4517
2023-11-03,10176763.43546,39539.43545999937,10137224.0,5,5510.357
2023-11-06,10285789.43546,39539.43545999937,10246250.0,5,5605.0621
2023-11-07,10279774.43546,39539.43545999937,10240235.0,5,5611.0983
2023-11-08,10212982.43546,39539.43545999937,10173443.0,5,5608.0173
